Date,Sector,Province,Project Number,Name,Amount
2019-05-07T00:00:00Z,Charities,LP,M13288,Safe Child Day Care,182045.0
2019-05-07T00:00:00Z,Charities,MP,M13134,Sivusithemba Drop In Centre,338146.0
2019-05-07T00:00:00Z,Charities,LP,M13177,Muila Londolani Home Based Care,460500.0
2019-05-07T00:00:00Z,Charities,LP,M12838,Londanani Care Centre,500000.0
2019-05-09T00:00:00Z,Arts,FS,M13147,KGODUMODUMO TSA HANCHABENG,320000.0
2019-05-09T00:00:00Z,Arts,NC,M13345,MAROTHODI ARTS CENTRE,340000.0
2019-05-09T00:00:00Z,Arts,NC,M13062,ZTK MUSIC ENTERTAINMENT,343000.0
2019-05-09T00:00:00Z,Arts,GP,M12772,KASI KREATIVES,420775.0
2019-05-10T00:00:00Z,Charities,LP,M13215,Kangaroo Mother Care,199500.0
2019-05-10T00:00:00Z,Charities,LP,M13176,Shalate Drop In Centre,269800.0
2019-05-10T00:00:00Z,Charities,FS,M13206,Sister Ria Project,271461.0
2019-05-10T00:00:00Z,Charities,LP,M12928,Tswaing Senethemba Support Group Centre,309826.0
2019-05-10T00:00:00Z,Charities,LP,M12956,Ramogwerane old Age Club,365960.0
2019-05-10T00:00:00Z,Charities,LP,M13075,Londanani Home Based Care-Drop in Centre,549300.0
2019-05-10T00:00:00Z,Charities,NC,M12895,The Tamar Shelter Society,2830671.0
2019-05-14T00:00:00Z,Arts,MP,M13388,NYAMAZANE HIGH SCHOOL,200000.0
2019-05-14T00:00:00Z,Arts,NC,M13023,LIVE.LOVE.BELIEVE,251000.0
2019-05-14T00:00:00Z,Arts,MP,M13219,MBOKODO PUBLISHERS,319157.0
2019-05-14T00:00:00Z,Arts,MP,M13113,LEAN ON DANCE THEATRE,1277000.0
2019-05-14T00:00:00Z,Arts,GP,M12783,KHWELA THEATRE PRODUCTION,1906000.0
2019-05-14T00:00:00Z,Arts,GP,M12798,COLLABORATION CONCEPT PRODUCTION,1958000.0
2019-05-14T00:00:00Z,Charities,LP,M13306,Sethwapa Kabula Pre School And Crech-,83773.0
2019-05-14T00:00:00Z,Charities,LP,M13294,Bokamoso Ke Bophelo Drop In Centre,124305.0
2019-05-14T00:00:00Z,Charities,WC,M12889,ACVV Huis Malan Jacobs,128988.0
2019-05-14T00:00:00Z,Charities,LP,M12983,Funanani Community Creche,175697.0
2019-05-14T00:00:00Z,Charities,FS,M13376,Organisation for African Herbalists,176000.0
2019-05-14T00:00:00Z,Charities,NC,M12894,Hospice Association of Kimberley,1097000.0
2019-05-14T00:00:00Z,Charities,EC,M13066,Callie Evens Lodge,1323385.0
2019-05-14T00:00:00Z,Charities,EC,M13099,Masibambane Home For Disabled Children,1972000.0
2019-05-16T00:00:00Z,Arts,WC,M13292,SWAHILI LANGUAGE BOARD,193000.0
2019-05-16T00:00:00Z,Arts,MP,M13372,MZIMBA SECONDARY SCHOOL,200000.0
2019-05-16T00:00:00Z,Arts,MP,M13452,FLORA PHOPHE PRIMARY,200000.0
2019-05-16T00:00:00Z,Arts,GP,M12775,ZOLA COMMUNITY ARTS AND DEVELOPMENT PROJECT,268600.0
2019-05-16T00:00:00Z,Arts,MP,M13183,KUSEKHAYA MULTI TALENTS,280000.0
2019-05-16T00:00:00Z,Arts,GP,M12778,PERFOMING ARTS AND CULTURE DEVELOPMENT,570000.0
2019-05-16T00:00:00Z,Arts,GP,M12849,THE LILLIESLEAF TRUST,5500000.0
2019-05-16T00:00:00Z,Charities,GP,M12827,Isandla Esihle Charity and Development Projects,84000.0
2019-05-16T00:00:00Z,Charities,KZN,M12780,SA Riding For Disabled Association,199238.0
2019-05-16T00:00:00Z,Charities,NC,M12915,Community Rehabilitation Centre,215994.0
2019-05-16T00:00:00Z,Charities,GP,M12869,UNCHAINEDYOUTH,240820.0
2019-05-16T00:00:00Z,Charities,MP,M13437,Ithubalethu Old Age Centre,293295.0
2019-05-16T00:00:00Z,Charities,NC,M13061,Ulonwabo Drop In Centre,349695.0
2019-05-16T00:00:00Z,Charities,WC,M12884,Grace and Dignity NPC,750000.0
2019-05-16T00:00:00Z,Charities,MP,M13416,Child Welfare South Africa Nelspruit,1317957.0
2019-05-16T00:00:00Z,Charities,FS,M13398,Northern Free State Caregivers,1600391.0
2019-05-16T00:00:00Z,Sports,MP,111322,SKHILA SECONDARY SCHOOL,50000.0
2019-05-16T00:00:00Z,Sports,KZN,M12876,Shayazonke Football Club,110000.0
2019-05-16T00:00:00Z,Sports,KZN,M12881,Amaqhawe Football Club,160000.0
2019-05-20T00:00:00Z,Charities,EC,M13303,Sizamile Gwaba Educare Centre,158582.0
2019-05-20T00:00:00Z,Charities,WC,M12916,Helderberg Hospice,252500.0
2019-05-20T00:00:00Z,Charities,WC,M12927,Helderberg Stroke Support Group,606399.0
2019-05-20T00:00:00Z,Charities,WC,M12893,Western Cape Cerebral Palsy Association,990750.0
2019-05-21T00:00:00Z,Charities,NW,106179,WAR_RNA,2501410.26
2019-05-21T00:00:00Z,Charities,GP,104919,ZIBSILOR,2939717.11
2019-05-21T00:00:00Z,Charities,LP,106182,MUSHUMO USHAVHA ZWANDA,2989667.39
2019-05-21T00:00:00Z,Charities,FS,106183,SA YOUTH MOVEMENT,3610492.27
2019-05-21T00:00:00Z,Charities,MP,106180,MATIENI COMMUNITY CENTRE,3751025.15
2019-05-21T00:00:00Z,Charities,NC,106181,LETHABONG OLD AGE HOME,3825063.16
2019-05-21T00:00:00Z,Charities,FS,106183,SA YOUTH MOVEMENT,3971336.31
2019-05-22T00:00:00Z,Arts,NC,M13274,PHUTHANANG YOUTH ARTS CENTRE,157000.0
2019-05-22T00:00:00Z,Arts,NC,M13155,DREAMWORKS FOUNDATIONS,160000.0
2019-05-22T00:00:00Z,Arts,NC,M13056,ARTS AND CRAFT COMMUNITY PROJECTS,218000.0
2019-05-22T00:00:00Z,Arts,NC,M13201,MITSWE DEVELOPMENT AGENCY,248000.0
2019-05-22T00:00:00Z,Arts,NC,M13054,INCREDIBLE ARTS PRODUCTIONS,269300.0
2019-05-22T00:00:00Z,Arts,NC,M13574,LETS PLAY THEATRE,274600.0
2019-05-22T00:00:00Z,Arts,NC,M12963,THOBEZILE PRODUCTION,296000.0
2019-05-22T00:00:00Z,Arts,NC,M12954,PLATFONTEIN ARTS,364900.0
2019-05-22T00:00:00Z,Arts,GP,M12859,EERSTERUST ARTS AND CULTURE SCHOOL,426000.0
2019-05-22T00:00:00Z,Arts,GP,M12852,RISA AUDIO VISUAL,2100000.0
2019-05-22T00:00:00Z,Charities,NW,M13279,Dithakwana a re Rataneng,344280.0
2019-05-22T00:00:00Z,Charities,NW,M13540,Itireleng Service Club,365500.0
2019-05-22T00:00:00Z,Charities,NW,M11885,Tsibogang Christian Action Group,437600.0
2019-05-22T00:00:00Z,Charities,GP,M12866,LIVEJAM,550600.0
2019-05-22T00:00:00Z,Charities,NW,M13389,Rustenburg Child & Family & Welfare,663800.0
2019-05-22T00:00:00Z,Charities,NC,M13076,Ethembeni (Place of Hope) Community Centre,693000.0
2019-05-22T00:00:00Z,Charities,NC,M13140,Helen Bishop Orthopaedic After Care Home,1152000.0
2019-05-23T00:00:00Z,Arts,LP,M12821,GREATER PERFORMANCE MULTIPURPOSE YOUTH GROUP,207920.0
2019-05-23T00:00:00Z,Arts,LP,M12907,AFRICLEANING HYGIENE,323000.0
2019-05-23T00:00:00Z,Arts,LP,M12805,CHOMZA COMMUNITY NURSERY,430234.0
2019-05-23T00:00:00Z,Arts,LP,M12904,KHOMANANI FOUNDATION,1268000.0
2019-05-23T00:00:00Z,Arts,LP,M12799,BLUE MOON COMMUNITY DEVELOPMENT,1323000.0
2019-05-23T00:00:00Z,Misc,GP,M12802,AKHUMZI FOUNDATION AND ACCIDENT,413000.0
2019-05-23T00:00:00Z,Misc,LP,M13541,BATAU SECONDARY SCHOOL,706000.0
2019-05-23T00:00:00Z,Misc,LP,M13517,MOGALE PRIMARY SCHOOL,1056000.0
2019-05-23T00:00:00Z,Misc,LP,M12948,SEHLAGANE PRIMARY SCHOOL,1409027.2
2019-05-27T00:00:00Z,Charities,WC,M13012,Masakhe Development Centre,332854.0
2019-05-27T00:00:00Z,Charities,WC,M12980,Atlantic Hope,369000.0
2019-05-27T00:00:00Z,Charities,GP,M12918,Hands of Compassion,505000.0
2019-05-27T00:00:00Z,Charities,GP,M12872,Success Development Child and Youth Care Centre,1653765.0
2019-05-28T00:00:00Z,Arts,NW,M13478,BAITHAOPI BA MORENA GOSPEL CHOIR,158676.0
2019-05-28T00:00:00Z,Arts,NW,M13278,NALA ARTS FOUNDATION,268868.0
2019-05-28T00:00:00Z,Arts,NW,M13464,MMASHIE MOEKETSI GOLDEN HEART FOUNDATION,390038.0
2019-05-28T00:00:00Z,Arts,KZN,110819,EMPHITHI EMPOWERMENT PROJECT,608000.0
2019-05-28T00:00:00Z,Charities,MP,M13133,Good Hope Home Based Care,55499.0
2019-05-28T00:00:00Z,Charities,MP,M13759,Grace Educare Centre,204000.0
2019-05-28T00:00:00Z,Charities,KZN,M12854,Sekunjalo Project,215022.0
2019-05-28T00:00:00Z,Charities,LP,M13444,Ntwanano Drop In Centre,320400.0
2019-05-28T00:00:00Z,Charities,LP,M13378,Santa Mokopane Branch,440000.0
2019-05-28T00:00:00Z,Charities,GP,M12964,Tembisa Child and Family Welfare Society,1283866.0
2019-05-28T00:00:00Z,Sports,KZN,M12950,Khuphuka Children and Youth Fund NPC,48821.0
2019-05-28T00:00:00Z,Sports,GP,M13005,Mas’dlaleni Sports Development Network,50000.0
2019-05-28T00:00:00Z,Sports,GP,M13058,Mega Sons Football Club,50000.0
2019-05-28T00:00:00Z,Sports,KZN,M13117,Isicelo Sport Skills,50000.0
2019-05-28T00:00:00Z,Sports,KZN,M13152,Young Bragaz Football Club,100000.0
2019-05-28T00:00:00Z,Sports,KZN,M13170,Peace Makers Football Club,100000.0
2019-05-28T00:00:00Z,Sports,EC,M13315,Sport Heritage Institute,100000.0
2019-05-28T00:00:00Z,Sports,LP,M13693,Sekgobela Santos,100000.0
2019-05-28T00:00:00Z,Sports,EC,M13554,Apex United F.C,149854.78
2019-05-28T00:00:00Z,Sports,EC,M13547,Rainbow Stars Womens Football Club,149970.35
2019-05-28T00:00:00Z,Sports,GP,M13142,Unirveisity Sports South Africa,1350000.0
2019-05-28T00:00:00Z,Sports,GP,M13712,Physical Education Institute of South Africa NPC,1.25E7
2019-05-29T00:00:00Z,Sports,LP,M13053,Lethabo Sport Development,50000.0
2019-05-29T00:00:00Z,Sports,LP,M13048,Dikoting Pubs Football Club,100000.0
2019-05-29T00:00:00Z,Sports,LP,M13100,Stan Rangers F.C,100000.0
2019-05-29T00:00:00Z,Sports,LP,M13221,Karee Development Stars F.C,100000.0
2019-05-29T00:00:00Z,Sports,LP,M13217,Buffelo United F.C,120000.0
2019-05-29T00:00:00Z,Sports,FS,M13156,Judo South Africa,175000.0
2019-05-29T00:00:00Z,Sports,EC,M12813,Border Ladies Golf,187000.0
2019-05-30T00:00:00Z,Arts,EC,M13533,GIVING THEM WING FOUNDATION,258000.0
2019-05-30T00:00:00Z,Arts,EC,M13161,LHEC ANSWER THE CALL,328000.0
2019-05-30T00:00:00Z,Arts,EC,M13355,ALFRED NZO COMMUNITY RADIO,758000.0
2019-05-30T00:00:00Z,Arts,EC,M13180,SOUTH END MUSEUM TRUST,1920000.0
2019-05-30T00:00:00Z,Arts,FS,M12981,THE HOUSE OF MERCY,2200000.0
2019-05-30T00:00:00Z,Charities,MP,111737,SUCCESSFULL CRECHE AND PARTIALCARE CENTRE,268000.0
2019-05-30T00:00:00Z,Charities,WC,111763,TEHILLAH FUTURE KIDZ,285800.0
2019-05-30T00:00:00Z,Charities,LP,107848,MUALUSI DROP IN CENTRE,374157.0
2019-05-30T00:00:00Z,Charities,MP,111042,SAVF MIDDELBURG,815400.0
2019-05-30T00:00:00Z,Sports,LP,M12812,Bakgaga Academy Football Club,100000.0
2019-05-30T00:00:00Z,Sports,GP,M13030,South African Sports Confederation and Olympic Committee,8000000.0
2019-06-03T00:00:00Z,Charities,FS,M12017,Bopanang Old Age Club,65090.0
2019-06-03T00:00:00Z,Charities,FS,67859,Tshepang Educare Trust,205210.0
2019-06-03T00:00:00Z,Charities,FS,M11064,Gold elds Family Advice Organization,247000.0
2019-06-03T00:00:00Z,Charities,NC,M11735,Re A Ruta Day Care Centre,345100.0
2019-06-03T00:00:00Z,Charities,FS,M11731,Pixies Creche and Playgroup,664640.0
2019-06-04T00:00:00Z,Arts,FS,M13525,BOKAMOSO,120666.0
2019-06-04T00:00:00Z,Arts,FS,M13686,THE MILLION COLOURS OF AFRICA,204000.0
2019-06-04T00:00:00Z,Arts,FS,M13251,SUCCESS FOR AFRICA,208000.0
2019-06-04T00:00:00Z,Arts,FS,M13406,LEOTLELA CULTURAL GROUP,255586.0
2019-06-04T00:00:00Z,Arts,FS,M13682,THE TITAN THEATRE PRODUCTION,441832.0
2019-06-04T00:00:00Z,Arts,FS,M13403,LUZUKO LA BOTLHALE ALBINISM FOUNDATION,457250.0
2019-06-04T00:00:00Z,Arts,FS,M13723,FREE STATE DANCE THEATRE,467083.0
2019-06-04T00:00:00Z,Charities,FS,M11265,Reitumetse Day Care Centre,171600.0
2019-06-04T00:00:00Z,Charities,FS,M11356,THAMID CARE CENTRE,176000.0
2019-06-04T00:00:00Z,Charities,FS,M11219,Tshireletsong Creche,240500.0
2019-06-04T00:00:00Z,Charities,FS,M12314,Ratanang Day Care Centre,247000.0
2019-06-04T00:00:00Z,Charities,FS,M11203,Daily Bread Soup Kitchen,258200.0
2019-06-04T00:00:00Z,Charities,FS,M11089,Re-Arabetswe Day Care Centre,293800.0
2019-06-04T00:00:00Z,Charities,FS,M11099,Dihlabeng Development Initiative,332315.0
2019-06-04T00:00:00Z,Charities,FS,M11210,Jabula Pre-School,407050.0
2019-06-04T00:00:00Z,Charities,FS,M11746,Makeneng Creche,606000.0
2019-06-04T00:00:00Z,Charities,WC,M12973,The Academy for Adults with Autism,883848.0
2019-06-05T00:00:00Z,Arts,KZN,M13166,WEHLUKILE YOUTH DEVELOPMENT,253284.0
2019-06-05T00:00:00Z,Arts,KZN,M13295,MADUNDUBALA ARTS,265000.0
2019-06-05T00:00:00Z,Arts,KZN,M13162,SIYAPHAMBILI THEATRE DRAMA AND DANCERS,268800.0
2019-06-05T00:00:00Z,Arts,KZN,M12921,SIMPHIWE ISABELO ART EDUTAINMENT,388398.0
2019-06-05T00:00:00Z,Charities,KZN,M13119,Child and Youth Care Services,82400.0
2019-06-05T00:00:00Z,Charities,MP,111758,OTHANDWEN STIMULATION CENTRE,219750.0
2019-06-05T00:00:00Z,Charities,WC,M13027,Khanyisa Foundation,258000.0
2019-06-05T00:00:00Z,Charities,KZN,M13038,Zamimfundo Day Care Centre,380325.0
2019-06-05T00:00:00Z,Charities,KZN,M13025,Sicelokuhle Creche,473000.0
2019-06-05T00:00:00Z,Charities,WC,M13065,Changeability,754302.0
2019-06-05T00:00:00Z,Charities,EC,M13032,Family Restoration Services,1466129.0
2019-06-06T00:00:00Z,Arts,KZN,M12855,NQUBEKO COMMUNITY RADIO,230000.0
2019-06-06T00:00:00Z,Arts,KZN,M13004,EMAKHUZENI CULTURAL MUSIC,260100.0
2019-06-06T00:00:00Z,Arts,NW,M12340,MABITLE CULTURAL GROUP,294264.0
2019-06-06T00:00:00Z,Arts,KZN,M12932,UMNOTHO GROWERS,318300.0
2019-06-06T00:00:00Z,Arts,KZN,M12992,ISIGQI ARTS DEVELOPMENT,586200.0
2019-06-06T00:00:00Z,Charities,KZN,M13154,Qinisa Creche,151000.0
2019-06-06T00:00:00Z,Charities,KZN,M13116,Phakamani Creche,159400.0
2019-06-06T00:00:00Z,Charities,GP,M12938,Mamelodi Young Men Christian Service Centre,249000.0
2019-06-06T00:00:00Z,Charities,LP,M13558,Matjedi Drop in Centre,386000.0
2019-06-06T00:00:00Z,Charities,LP,M13675,Happy Faces,431600.0
2019-06-06T00:00:00Z,Charities,KZN,M13212,Empangeni Child and Family Care,659200.0
2019-06-06T00:00:00Z,Charities,EC,M13526,Dimbaza Society For The Aged,1431000.0
2019-06-06T00:00:00Z,Charities,NW,M13408,Ke Barona Old Age and Disabled Home,1464000.0
2019-06-06T00:00:00Z,Charities,EC,M13184,Umbono Service Centre For The Aged,3930352.0
2019-06-10T00:00:00Z,Arts,GP,M13102,MELUSI CLEANING AND ENVIRONMENT,143000.0
2019-06-10T00:00:00Z,Arts,GP,M12897,SECHABA SE SO YOUTH FOUNDATION,145000.0
2019-06-10T00:00:00Z,Arts,GP,M12968,MONATE HO BATHO,198000.0
2019-06-10T00:00:00Z,Arts,GP,M13095,GAMELISHA COMMUNITY PROJECTS,215000.0
2019-06-10T00:00:00Z,Arts,KZN,M12959,BOMTHO,270000.0
2019-06-10T00:00:00Z,Arts,GP,M12924,HAND TO HAND FOUNDATION,364134.0
2019-06-10T00:00:00Z,Misc,GP,M13017,IMTM NETWORK,481909.0
2019-06-11T00:00:00Z,Arts,GP,M12840,ECALENI COMMUNITY DEVELOPMENT,136000.0
2019-06-11T00:00:00Z,Arts,GP,M12839,TE amo FOUNDATION,138500.0
2019-06-11T00:00:00Z,Arts,GP,M12997,MZILIKAZI KA MASHABANE,166500.0
2019-06-11T00:00:00Z,Arts,GP,M13039,IMPILO ART,171250.0
2019-06-11T00:00:00Z,Arts,GP,M13536,SINDAWONYE PERFORMING ARTS,182000.0
2019-06-11T00:00:00Z,Arts,GP,M12984,ARTS ARISE,198000.0
2019-06-11T00:00:00Z,Arts,GP,M12989,LASTBORN ARTS FOUNDATION,213000.0
2019-06-11T00:00:00Z,Arts,GP,M12920,BUHLE COMMUNITY DEVELOPMENT,234200.0
2019-06-11T00:00:00Z,Arts,EC,M13754,EZASEMBO ARTS AND CRAFT,282247.0
2019-06-11T00:00:00Z,Arts,GP,M12970,RAINBOW TALENTS ARTS AND CULTURE,330000.0
2019-06-11T00:00:00Z,Arts,GP,M13022,CREATIVE MINDS,347500.0
2019-06-11T00:00:00Z,Arts,LP,M12914,NDAA FOUNDATION,1890000.0
2019-06-11T00:00:00Z,Charities,EC,M13633,Nokanyo Day Care Centre,69000.0
2019-06-11T00:00:00Z,Charities,EC,M13760,Luphindo Day Care Centre,125850.0
2019-06-11T00:00:00Z,Charities,KZN,M13175,Fundisisa Day Care Centre,186797.0
2019-06-11T00:00:00Z,Charities,KZN,M13169,KZNPride,213000.0
2019-06-11T00:00:00Z,Charities,NC,M13811,Tirisano Mmogo Home Based Care,326100.0
2019-06-11T00:00:00Z,Charities,EC,M13680,Kusile Women Empowerment,441150.0
2019-06-11T00:00:00Z,Charities,EC,M13716,Christelik-Maatskaplike Raad vir die Ring van Humansdorp,1353060.0
2019-06-11T00:00:00Z,Charities,NC,M13996,Noord Kaap Vigs Forum,1373600.0
2019-06-11T00:00:00Z,Sports,EC,M12796,Bedford Crusaders Sports Club,180404.5
2019-06-11T00:00:00Z,Sports,GP,M12951,South African Deaf Sports Federation,1923550.0
2019-06-11T00:00:00Z,Sports,GP,M14304,Prestigious Woman,5032595.0
2019-06-12T00:00:00Z,Charities,MP,M13809,Kromdraai Multi-Purpose Centre,287000.0
2019-06-12T00:00:00Z,Charities,WC,M13036,Usapho Foundation NPC,292980.0
2019-06-12T00:00:00Z,Charities,WC,M13045,Precious Pebble Foundation,402600.0
2019-06-12T00:00:00Z,Charities,MP,M13701,Hina Twela Vusiwana,455000.0
2019-06-12T00:00:00Z,Charities,NW,M14142,Rusoord Ouetehuis Vryburg,598855.0
2019-06-12T00:00:00Z,Charities,KZN,M13414,Thengani Creche,651300.0
2019-06-12T00:00:00Z,Charities,EC,M13211,Dibashe Special Educare-Inclusive,828500.0
2019-06-12T00:00:00Z,Sports,GP,M12995,Mzwandile Lukhele Foundation,50000.0
2019-06-12T00:00:00Z,Sports,KZN,M13333,Portugal Football Club,65000.0
2019-06-12T00:00:00Z,Sports,KZN,M13342,Ngwanase Red Swallows,65000.0
2019-06-12T00:00:00Z,Sports,KZN,M13167,African Callies Football Club,71000.0
2019-06-12T00:00:00Z,Sports,KZN,M13068,Mabhubhu Football Club,90000.0
2019-06-12T00:00:00Z,Sports,KZN,M13174,Juvenile Football Club,90000.0
2019-06-12T00:00:00Z,Sports,KZN,M13198,Masakhane Football Club,90000.0
2019-06-12T00:00:00Z,Sports,KZN,M13214,Juve Football Club,92000.0
2019-06-12T00:00:00Z,Sports,KZN,M13216,Mananga Football Club,92000.0
2019-06-12T00:00:00Z,Sports,KZN,M13308,Ivutha Football Club,110000.0
2019-06-12T00:00:00Z,Sports,KZN,M13343,Manguzi Madrid,110000.0
2019-06-12T00:00:00Z,Sports,KZN,M13330,Inkamane Football Club,115000.0
2019-06-12T00:00:00Z,Sports,KZN,M13290,Mtuba Spurs F.C,120000.0
2019-06-12T00:00:00Z,Sports,KZN,M13347,Madlazini Rangers Football Club,125000.0
2019-06-12T00:00:00Z,Sports,KZN,M13350,Young Chiefs (JNR) F.C,125000.0
2019-06-12T00:00:00Z,Sports,GP,M13142,University Sports South Africa,2065000.0
2019-06-13T00:00:00Z,Charities,GP,M13098,Inkosi Ivumile Community Organisation,313640.0
2019-06-13T00:00:00Z,Charities,GP,M12965,Ekukhanyeni Project for Mental Disable People,449199.0
2019-06-13T00:00:00Z,Charities,WC,M13118,Famsa Outeniqua,601000.0
2019-06-13T00:00:00Z,Charities,GP,M13002,South African Mobility for the Blind Trust,744605.0
2019-06-13T00:00:00Z,Charities,GP,M13097,Laudium Mental Health Society,864000.0
2019-06-13T00:00:00Z,Charities,GP,M13096,Agisanang Domestic Abuse Prevention and Training,988550.0
2019-06-13T00:00:00Z,Charities,GP,M13049,The Down Syndrome Association Gauteng,1272000.0
2019-06-13T00:00:00Z,Charities,WC,M13148,South African Bone Marrow Registry,1632000.0
2019-06-13T00:00:00Z,Sports,KZN,M13357,Siyaphambili Netball Club,65000.0
2019-06-13T00:00:00Z,Sports,KZN,M13465,Veronah Football Club,65000.0
2019-06-13T00:00:00Z,Sports,KZN,M13487,White City Football Club,65000.0
2019-06-13T00:00:00Z,Sports,FS,M13788,Free State Chess Academy,77000.0
2019-06-13T00:00:00Z,Sports,EC,M13854,Rising Stars Youth Development Athletic Club,85000.0
2019-06-13T00:00:00Z,Sports,MP,M13491,Mbombela Sports Development,95000.0
2019-06-13T00:00:00Z,Sports,KZN,M13360,Lacoste FC,100000.0
2019-06-13T00:00:00Z,Sports,KZN,M13344,George City,120000.0
2019-06-13T00:00:00Z,Sports,NC,M14214,Shooting Stars,125000.0
2019-06-13T00:00:00Z,Sports,KZN,M13599,PD Heroes Football Club,137750.0
2019-06-13T00:00:00Z,Sports,KZN,M13358,Bright Stars Netball Club,150000.0
2019-06-13T00:00:00Z,Sports,EC,M13557,Site Stars Football Club,150000.0
2019-06-13T00:00:00Z,Sports,EC,M13985,Hungry Lions Football Club,150000.0
2019-06-13T00:00:00Z,Sports,EC,M13979,City Lads Football Club,152000.0
2019-06-13T00:00:00Z,Sports,KZN,M13477,Umlalazi United Football Club,175000.0
2019-06-13T00:00:00Z,Sports,EC,M13480,Eastern Cape Equestrian Federation,298395.0
2019-06-13T00:00:00Z,Sports,EC,M13606,Buffalo City Metro Basket Association,404400.0
2019-06-13T00:00:00Z,Sports,FS,M13916,Griffons Rugby Union,939530.0
2019-06-18T00:00:00Z,Arts,GP,M12917,ASSOCIATION FOR NON PROFIT ORGANISATION,75500.0
2019-06-18T00:00:00Z,Arts,GP,M12996,KHULANOLWAZI SUPPORT GROUP,178720.0
2019-06-18T00:00:00Z,Arts,GP,M12926,YUFORIA,235900.0
