Date,Sector,Province,Project Number,Name,Amount
2024-03-29T00:00:00Z,UNSPECIFIED,FS,M56221,Bakenpark Bewaarskool,1696700
2023-10-01T00:00:00Z,UNSPECIFIED,GP,M51000,Hope for the Hopeless Care Centre,1600000
2023-08-01T00:00:00Z,UNSPECIFIED,WC,M49371,Epilepsy SA South Cape Karoo,1523600
2023-07-05T00:00:00Z,UNSPECIFIED,NC,M51040,Indigo Development & Change,1500000
2024-03-29T00:00:00Z,UNSPECIFIED,NC,M56831,Maggie Samboer Hospice 6097,1500000
2024-02-26T00:00:00Z,UNSPECIFIED,WC,M57594,A C V V Somerset Wes,1498163
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M56932,Shangri La Community Development Project,1485123
2023-04-01T00:00:00Z,UNSPECIFIED,MP,M48745,Nelspruit Hospice,1465766
2024-02-28T00:00:00Z,UNSPECIFIED,WC,M56591,The Magnet Theatre Educational Trust,1450000
2023-04-01T00:00:00Z,UNSPECIFIED,FS,M48199,Child Welfare Bloemfontein,1416963
2024-03-29T00:00:00Z,UNSPECIFIED,NW,M57794,Morethetho Arts Beat 17447,1406400
2024-02-19T00:00:00Z,UNSPECIFIED,GP,M56240,Kgoro Organisation,1400000
2024-02-26T00:00:00Z,UNSPECIFIED,WC,M56865,The Chaeli Campaign,1400000
2024-02-28T00:00:00Z,UNSPECIFIED,NW,M57147,Tsibogang Christian Action Group,1400000
2024-03-29T00:00:00Z,UNSPECIFIED,WC,M57809,"The African Arts, Culture, Education and Sports Trust",1339920
2024-03-12T00:00:00Z,UNSPECIFIED,KZN,M51417,SAVF Jubileum Tehuis,1327185
2023-10-01T00:00:00Z,UNSPECIFIED,KZN,M49459,Zamani Disabled People's Organisation,1300000
2024-03-12T00:00:00Z,UNSPECIFIED,GP,M56798,The Zwelonke Women's Group (East Rand) Trust,1300000
2023-08-01T00:00:00Z,UNSPECIFIED,GP,M46900,Ekuphileni Bophelong Luncheon Club,1273000
2024-02-28T00:00:00Z,UNSPECIFIED,NC,M57727,Lesedi Pre School,1260000
2023-05-30T00:00:00Z,Sports,EC,M49965,Makukhanye Mdantsane HIV/AIDS Community Based Centre,1229221
2023-08-01T00:00:00Z,UNSPECIFIED,GP,M39392,Vaal Echoes of Love,1227200
2023-06-22T00:00:00Z,UNSPECIFIED,NW,M47166,Iterele Day Care Centre,1219221
2024-02-19T00:00:00Z,UNSPECIFIED,NW,M52145,Orkeney Child And Family Care Society 14848,1207500
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M57806,NG Welfare Roodepoort / NG Welsyn Roodepoort,1202520
2023-06-22T00:00:00Z,UNSPECIFIED,WC,M52336,SA Wrestling Federation,1200000
2024-02-19T00:00:00Z,UNSPECIFIED,NW,M56844,Mosekaphofu Cultural Mull 7124,1200000
2024-02-19T00:00:00Z,UNSPECIFIED,GP,M56463,Retina South Africa,1200000
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M56438,Tshwane Blind Care and Support,1200000
2023-07-24T00:00:00Z,UNSPECIFIED,NW,M47821,Home for the Aged Wolmaransstad,1198000
2023-08-01T00:00:00Z,UNSPECIFIED,NC,M54604,ACVV Upington 5415,1186150
2024-02-19T00:00:00Z,UNSPECIFIED,NW,M57089,Makapanstad Rural Development Centre 7526,1178600
2023-10-01T00:00:00Z,UNSPECIFIED,MP,M51259,Christelik Maatskaplike Raad van Carolina,1151429
2023-06-22T00:00:00Z,UNSPECIFIED,GP,M50765,El Shammah Home,1131364
2023-07-12T00:00:00Z,UNSPECIFIED,KZN,M48278,Inkanyezi Community Development24574,1130000
2023-05-12T00:00:00Z,Charities,EC,M51102,Bet Sheekoom,1126000
2023-09-01T00:00:00Z,UNSPECIFIED,MP,M54224,Township Youth Transformation NPC(TYT),1125000
2024-02-28T00:00:00Z,UNSPECIFIED,NW,M57485,Bokamoso Home Community Based Care 14702,1100000
2023-06-22T00:00:00Z,UNSPECIFIED,NW,M50410,Kebarona Old Age,1091500
2024-03-29T00:00:00Z,UNSPECIFIED,NC,M57054,Boitshoko Pre School 9104,1082125
2024-03-12T00:00:00Z,UNSPECIFIED,KZN,M56437,1000 Hills Community Helpers Creche and Pre School,1069545
2023-05-05T00:00:00Z,Charities,NC,M54604,ACVV Upington,1069267
2023-07-26T00:00:00Z,UNSPECIFIED,FS,M47072,"Najaarsrus Sentrum Vir Bejaardes ,Parys",1063755
2023-07-07T00:00:00Z,UNSPECIFIED,WC,M48259,PATCH HELDERBERG CHILD ABUSE CENTRE,1061529
2024-03-19T00:00:00Z,UNSPECIFIED,WC,M56365,Project 90 by 2030,1056000
2023-05-30T00:00:00Z,Sports,WC,M56079,Surfing South Africa,1040000
2023-05-22T00:00:00Z,Charities,NC,M52648,Disabled Children's Action Group Northern Cape,1011600
2024-02-26T00:00:00Z,UNSPECIFIED,WC,M56145,Neighbourhood Old Age Homes,1004694
2023-07-17T00:00:00Z,UNSPECIFIED,MP,M47146,Witbank FM,1000000
2023-07-26T00:00:00Z,UNSPECIFIED,GP,M48179,Cancer Associaiton of South Africa,1000000
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M47065,All Saints Day Care,1000000
2023-10-01T00:00:00Z,UNSPECIFIED,MP,M47727,Ringetani Pre School,1000000
2024-02-19T00:00:00Z,UNSPECIFIED,KZN,M56123,"Indlondlo Zulu Dancers, Cultural and Art Centre",1000000
2024-02-19T00:00:00Z,UNSPECIFIED,GP,M56154,South African Federation for Mental Health,1000000
2024-02-26T00:00:00Z,UNSPECIFIED,WC,M56864,Famsa Outeniqua,1000000
2024-03-12T00:00:00Z,UNSPECIFIED,FS,M57069,Maluti Arts Theatre,1000000
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M56197,Tuiste vir Bejaardes Nigel,1000000
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M56277,Qalamanje Arts Projects,1000000
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M56380,The Goje Foundation,1000000
2023-05-30T00:00:00Z,Arts,WC,M49160,Amoyo Performing Arts Foundation,998000
2023-09-01T00:00:00Z,UNSPECIFIED,EC,M52736,Oosterland Child and Youth Care Centre,973000
2023-08-01T00:00:00Z,UNSPECIFIED,GP,M47451,The South African National Council on Alcoholism and Drug Dependency Pretoria Society,956600
2024-03-18T00:00:00Z,UNSPECIFIED,NW,M58742,NG Welfare Klerksdorp/NG Welsyn Klerksdorp 13272,950000
2023-05-22T00:00:00Z,Charities,MP,M54887,Remmogo Itireleng Victim Empowermrnt Project,945354
2023-07-05T00:00:00Z,UNSPECIFIED,NW,M54870,Potters Arts Production,944340
2023-04-01T00:00:00Z,UNSPECIFIED,FS,M47687,Free State Wombman and Theatre,939900
2023-06-22T00:00:00Z,UNSPECIFIED,NW,M52563,Basadi Bofang Matheka,936000
2023-04-01T00:00:00Z,UNSPECIFIED,GP,M47360,Vaal Mental Health,935000
2024-03-12T00:00:00Z,UNSPECIFIED,FS,M56151,Moemaneng Creche,920000
2023-05-30T00:00:00Z,Charities,WC,M50114,Qhamani Educare Centre,914484
2024-02-28T00:00:00Z,UNSPECIFIED,NW,M57202,Lapa La Botlhe Aged Care Centre 4735,900000
2024-02-28T00:00:00Z,UNSPECIFIED,NC,M57011,Kitso Pre-School,900000
2023-09-01T00:00:00Z,UNSPECIFIED,LP,M48594,Home Tekna Place Of safety Cum Children's Home 9194,897500
2023-11-01T00:00:00Z,UNSPECIFIED,LP,M53157,Pfunekani Nhlakeni Victim Empowerment Centre,893000
2023-06-22T00:00:00Z,UNSPECIFIED,NW,M50690,Kemisetso Day Care Centre,890500
2023-09-01T00:00:00Z,UNSPECIFIED,NW,M48217,Childline North West,876427
2023-12-01T00:00:00Z,UNSPECIFIED,MP,M45463,Lorraine Khoza Foundation,874754
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M56119,Rise and Be Healed Child Care Centre,874295
2024-02-19T00:00:00Z,UNSPECIFIED,GP,M56125,Tshwane North Outreach,869600
2023-05-12T00:00:00Z,Charities,NW,M51962,Kopano ECD,850000
2024-03-12T00:00:00Z,UNSPECIFIED,NW,M58958,Phokeng Trauma Centre 24263,850000
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M57785,Get Informed Youth Development Centre,850000
2023-10-01T00:00:00Z,UNSPECIFIED,LP,M46057,Motumpane Day Care Centre,831835
2024-03-29T00:00:00Z,UNSPECIFIED,FS,M56219,"Huis emily Hobhouse Sentrum vir Bejaardes, Koppies",831000
2023-07-26T00:00:00Z,UNSPECIFIED,FS,M48635,Ahanang Creche,829664
2023-07-26T00:00:00Z,UNSPECIFIED,GP,M48325,Avril Elizabeth Home for Mentally Handicapped,829380
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M48780,Hlayisani Creche,806845
2023-07-24T00:00:00Z,UNSPECIFIED,WC,M53364,FAMSA KNYSNA,803069
2023-07-24T00:00:00Z,UNSPECIFIED,NW,M47120,Mahuhudi Day Care Centre,803000
2024-02-28T00:00:00Z,UNSPECIFIED,NC,M57064,Boitumelong ECD Centre 4664,801221
2023-07-05T00:00:00Z,UNSPECIFIED,WC,M54780,South African Baseball Union,800000
2023-07-17T00:00:00Z,UNSPECIFIED,MP,M51228,Touch A Million,800000
2024-02-19T00:00:00Z,UNSPECIFIED,NW,M57210,Charitas Social Care Rustenburg 26381,800000
2024-02-19T00:00:00Z,UNSPECIFIED,NW,M56664,Alfa Kindergarten & Day Care Centre,800000
2024-03-12T00:00:00Z,UNSPECIFIED,GP,M56613,Dinare Youth Development Projects,800000
2024-03-12T00:00:00Z,UNSPECIFIED,EC,M57945,Uviwe Child & Youth Services,800000
2024-03-18T00:00:00Z,UNSPECIFIED,MP,M56203,Funda Nathi Day Care,800000
2024-03-19T00:00:00Z,UNSPECIFIED,NC,M58590,Catris Gemeenskapsfokus Kimberley,800000
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M56132,Ratanda Young Generation,800000
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M56593,Dumejele Projects,800000
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M57787,Kitso Lesedi Community Development,800000
2023-06-06T00:00:00Z,UNSPECIFIED,MP,M51469,Amass Centre For disabilities,796500
2023-05-04T00:00:00Z,Charities,MP,M48165,Icaba Old Age Home Based Care Centre,793300
2023-07-26T00:00:00Z,UNSPECIFIED,GP,M47811,Kungwini Welfare Organisation,772000
2024-03-18T00:00:00Z,UNSPECIFIED,MP,M56481,Faith Burlington Community Creche,764889
2024-02-28T00:00:00Z,UNSPECIFIED,NW,M57433,Lomanyaneng Community Aids Project 9388,760000
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M57796,Fochville Social Services / Fochville Maatskaplike Dienste,755035
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M51985,Masivuke Community Development Project,750000
2023-08-01T00:00:00Z,UNSPECIFIED,EC,M55571,Eastern Province Rugby Union,750000
2024-02-19T00:00:00Z,UNSPECIFIED,GP,M56244,Miykael Institute of Divine Arts,750000
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M56489,Synergistic Covenant Network,750000
2023-04-01T00:00:00Z,UNSPECIFIED,NW,M48382,Olerato Creche,749600
2023-10-01T00:00:00Z,UNSPECIFIED,MP,M47728,Musengi Pre-School,749000
2023-05-04T00:00:00Z,Miscellaneous,MP,M48018,Powerline Primary School,748715
2024-03-18T00:00:00Z,UNSPECIFIED,MP,M56361,Matladifedile Pre School,741000
2023-06-22T00:00:00Z,UNSPECIFIED,GP,M49687,Atteridgeville / Saulsville APD,737000
2023-08-01T00:00:00Z,UNSPECIFIED,LP,M48262,Ekhaya Le Themba Missions,732150
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M48773,Vutivi Pre School,730500
2023-07-17T00:00:00Z,UNSPECIFIED,EC,M50899,Uitenhage Child and Family Welfare Society,730069
2023-10-01T00:00:00Z,UNSPECIFIED,MP,M49146,Rolle Community Pre-School,725961
2024-01-01T00:00:00Z,UNSPECIFIED,LP,M50697,Makhupuruladeatla Stimulation Centre,725500
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M56887,Unomthandazo Company,721000
2023-11-01T00:00:00Z,UNSPECIFIED,MP,M52971,Siyatjheja Social Project,715000
2023-07-17T00:00:00Z,UNSPECIFIED,MP,M47359,Croquetlawn Day Centre,713000
2023-05-12T00:00:00Z,Charities,EC,M55306,Khula Community Development Project,709700
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M56122,Hands of Compassion,703640
2023-07-24T00:00:00Z,UNSPECIFIED,WC,M52377,Western Province Wrestling Association,700000
2023-09-01T00:00:00Z,UNSPECIFIED,MP,M49317,Inyandza Women Organisation,700000
2024-02-19T00:00:00Z,UNSPECIFIED,GP,M56205,Bokamoso Edu-Care Centre,700000
2024-02-28T00:00:00Z,UNSPECIFIED,MP,M56355,Arthurstone Creche Cum Pre-School,700000
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M56289,Gauteng Organisation of Community Arts and Culture Centres,700000
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M56605,Tisetso Cultural Group,700000
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M57489,Khwela Theatre Production,700000
2024-02-19T00:00:00Z,UNSPECIFIED,KZN,M56775,Ithunga Development,699500
2024-02-28T00:00:00Z,UNSPECIFIED,WC,M56931,The Academy for Adults with Autism,690489
2023-09-01T00:00:00Z,UNSPECIFIED,LP,M47842,Sentahle Drop in Centre,686500
2023-05-12T00:00:00Z,Charities,EC,M50972,CMR East London,677920
2023-08-01T00:00:00Z,UNSPECIFIED,NW,M48879,Arise And Shine Development Centre 17971,677250
2024-02-26T00:00:00Z,UNSPECIFIED,FS,M56749,Vrystaat versorging in Aksie:Zastron,662461
2023-09-01T00:00:00Z,UNSPECIFIED,MP,M50816,Brothers Service Community Development,661835
2023-10-01T00:00:00Z,UNSPECIFIED,MP,M47600,The Creatives Of Nontetheleko Academy,661000
2023-05-04T00:00:00Z,Miscellaneous,NW,M47863,The Teach.Lead.Mentor Foundation,656481
2024-03-12T00:00:00Z,UNSPECIFIED,GP,M56943,Impumelelo Yama Africa Young Generation,654600
2023-07-05T00:00:00Z,UNSPECIFIED,WC,M50260,ACVV Worcester,653923
2023-06-22T00:00:00Z,UNSPECIFIED,NC,M54672,Marang Career Information Centre,650538
2024-03-12T00:00:00Z,UNSPECIFIED,EC,M57380,Down Syndrome Association Amathole,650000
2023-09-01T00:00:00Z,UNSPECIFIED,NW,M48895,Tshupe Hospice,648000
2023-04-01T00:00:00Z,UNSPECIFIED,WC,M50683,Black Sash Trust,647400
2024-03-12T00:00:00Z,UNSPECIFIED,EC,M57041,Christelik Maatskaplike Raad Van Port Elizabeth,645680
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M57364,Melisizwe Community Theatre,645200
2023-09-01T00:00:00Z,UNSPECIFIED,MP,M49723,Hungani Creche,640800
2023-07-07T00:00:00Z,UNSPECIFIED,LP,M50870,Mphephu Victim Empowerment,639998
2023-04-01T00:00:00Z,UNSPECIFIED,GP,M45848,Thuto Bophelo NPO,638500
2023-08-01T00:00:00Z,UNSPECIFIED,KZN,M55860,The Amahlubi Royal Sustainable Foundation Trust,638000
2024-02-28T00:00:00Z,UNSPECIFIED,NC,M57770,Barati Early Learning Centre,635800
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M49288,Rhandzani Seville Creche,630500
2023-11-01T00:00:00Z,UNSPECIFIED,LP,M47028,Msengi Drop in Centre,622500
2023-09-01T00:00:00Z,UNSPECIFIED,LP,M54754,Polokwane Victim Support Centre,620894
2023-06-21T00:00:00Z,UNSPECIFIED,LP,M51696,Sterkstroom Drop in Centre,619000
2023-09-01T00:00:00Z,UNSPECIFIED,EC,M53936,The Southern Africa Development Research and Training Institute,616484
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M56344,Kopano Ke Matla Service Point,614539
2023-04-01T00:00:00Z,UNSPECIFIED,FS,M52492,Mangaung Setshabelo centre,613600
2023-04-01T00:00:00Z,UNSPECIFIED,WC,M50829,The Craft and Design Institute,611620
2023-07-26T00:00:00Z,UNSPECIFIED,EC,M47784,Masande Day Care Centre,605200
2023-09-01T00:00:00Z,UNSPECIFIED,LP,M48425,Vhalondoti Cultural Clan,602000
2023-05-04T00:00:00Z,Charities,MP,M51226,Siyakhula Live Foundation,600000
2023-08-01T00:00:00Z,UNSPECIFIED,WC,M52705,Paravolley South Africa,600000
2024-02-19T00:00:00Z,UNSPECIFIED,GP,M56158,Ntlhokomele House of Hope,600000
2024-02-19T00:00:00Z,UNSPECIFIED,GP,M56214,"Isalakutshelwa ,Arts,Heritage & Recreation",600000
2024-03-12T00:00:00Z,UNSPECIFIED,LP,M56979,Tindzumulo Early Learning Centre,600000
2024-03-18T00:00:00Z,UNSPECIFIED,LP,M56117,Mankale Educare Centre,600000
2024-03-19T00:00:00Z,UNSPECIFIED,NC,M57514,Lapologang Pre School,600000
2024-03-29T00:00:00Z,UNSPECIFIED,MP,M56487,Tipfuxeni Pre School,600000
2024-03-29T00:00:00Z,UNSPECIFIED,WC,M56662,NUWEJAARS RIVER NATURE RESERVE NPC,600000
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M56121,Sedibeng Arts & Culture Foundation,600000
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M57390,Little Eden Society for the Care of Person with Mental Handicap,600000
2023-05-30T00:00:00Z,Arts,WC,M54469,Ikamva Labantwana Bethu,598000
2024-02-28T00:00:00Z,UNSPECIFIED,NW,M57890,MADIRADILO MULTI-SKILLS 14328,595835
2024-03-12T00:00:00Z,UNSPECIFIED,GP,M57858,Tswelopele Day Care Centre 4278,593914
2023-05-30T00:00:00Z,Charities,WC,M46626,Hospice Palliative Care Association,592000
2023-10-01T00:00:00Z,UNSPECIFIED,MP,M48511,Henna Creche,591000
2023-10-01T00:00:00Z,UNSPECIFIED,MP,M46740,Tizameleni Creche,590000
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M56139,Community and Prison Organisation,590000
2024-03-29T00:00:00Z,UNSPECIFIED,WC,M56506,ACVV Robertson,588188
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M58393,Centurion Council for the Aged,587590
2023-04-01T00:00:00Z,UNSPECIFIED,MP,M47779,Nhluvuko HBC & DIC,583000
2024-02-19T00:00:00Z,UNSPECIFIED,GP,M56401,Isthuli Sasengweni Arts & Craft Organization,583000
2023-12-01T00:00:00Z,UNSPECIFIED,FS,M51667,Lehae La Rona Old Age Care Centre,577500
2023-07-12T00:00:00Z,UNSPECIFIED,FS,M52460,Thusanang Disability Day Care,567250
2024-02-28T00:00:00Z,UNSPECIFIED,NC,M57564,Little Paradise Care Centre,559264
2023-07-17T00:00:00Z,UNSPECIFIED,NW,M54631,Kgakololo ELC,555700
2023-04-01T00:00:00Z,UNSPECIFIED,WC,M53608,South Western District Cricket,550000
2023-09-01T00:00:00Z,UNSPECIFIED,MP,M49488,Nhlengeleti Creche,548000
2024-02-19T00:00:00Z,UNSPECIFIED,MP,M48910,Rivoningo Agincourt Creche,541117
2023-07-24T00:00:00Z,UNSPECIFIED,WC,M53388,Outreach for Christ,539000
2023-04-01T00:00:00Z,UNSPECIFIED,GP,M52097,Imfundiso Skills Development NPC,538000
2023-07-26T00:00:00Z,UNSPECIFIED,KZN,M54164,Thembanjilo Foundation,538000
2023-07-17T00:00:00Z,UNSPECIFIED,FS,M50216,Anchor of Hope Ministries,537000
2023-08-01T00:00:00Z,UNSPECIFIED,GP,M50003,The GAP College NPC,533660
2023-09-01T00:00:00Z,UNSPECIFIED,MP,M50446,Ntalo Old Age Centre,533043
2023-08-01T00:00:00Z,UNSPECIFIED,FS,M48658,Bokamoso Educare Centre,511000
2023-04-01T00:00:00Z,UNSPECIFIED,GP,M47056,Mosawathuto Centre for People Living with Disabilities,506000
2023-04-01T00:00:00Z,UNSPECIFIED,EC,M50009,Mpilo Yendalo Art and Culture,505000
2023-09-01T00:00:00Z,UNSPECIFIED,MP,M50179,Mbumba Nhlalala Day Care Centre,502000
2023-07-12T00:00:00Z,UNSPECIFIED,EC,M52758,Ayola Community Development Programme,500000
2024-02-19T00:00:00Z,UNSPECIFIED,NW,M58069,THE VILLAGE KNOCKOUT FOUNDATION 7371,500000
2024-02-26T00:00:00Z,UNSPECIFIED,WC,M57000,Sinethemba Educare Centre,500000
2024-02-28T00:00:00Z,UNSPECIFIED,MP,M57013,Maqhawe Theatre Group,500000
2024-02-28T00:00:00Z,UNSPECIFIED,WC,M56238,Zero Waste Association Of South Africa,500000
2024-03-12T00:00:00Z,UNSPECIFIED,KZN,M56846,Khulakahle Creche,500000
2024-03-18T00:00:00Z,UNSPECIFIED,MP,M58703,Early Bird Child Day Care Centre,500000
2024-03-19T00:00:00Z,UNSPECIFIED,NC,M58936,Bahentse Pre-school,500000
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M56124,Simunye We Are One Educare,500000
2024-03-29T00:00:00Z,UNSPECIFIED,NC,M59195,Atamelang Day Care,499991
2024-02-26T00:00:00Z,UNSPECIFIED,WC,M56295,South African Childrens Home,499000
2023-08-01T00:00:00Z,UNSPECIFIED,LP,M48787,Vhulombe Foundation NPO,498000
2024-03-12T00:00:00Z,UNSPECIFIED,GP,M56856,Beauty In Brokenness,498000
2023-06-22T00:00:00Z,UNSPECIFIED,WC,M53929,Grabouw Animal Welfare Society,497863
2023-09-01T00:00:00Z,UNSPECIFIED,MP,M50772,Enduduzweni Women and Children Initiation Centre,497600
2023-12-01T00:00:00Z,UNSPECIFIED,LP,M45362,Tinghwazi Day Care Centre,495700
2023-10-01T00:00:00Z,UNSPECIFIED,MP,M49229,Khomisani (K.D.C),495500
2023-07-05T00:00:00Z,UNSPECIFIED,NC,M52679,CRC Cares Rehoboth,495100
2024-01-01T00:00:00Z,UNSPECIFIED,EC,M46684,Zanokhanyo Pre School,494612
2023-04-01T00:00:00Z,UNSPECIFIED,WC,M51443,Khulani Educare Centre,494018
2023-10-01T00:00:00Z,UNSPECIFIED,FS,M46799,Planned Parenthood Association of South Africa,493000
2023-05-22T00:00:00Z,Charities,NC,M53926,Khoisan Karoo Conservancy,490820
2023-09-01T00:00:00Z,UNSPECIFIED,EC,M55331,Amampembe Royal Kingdom Institution,489500
2024-02-26T00:00:00Z,UNSPECIFIED,WC,M57598,Changeability,488196
2023-08-01T00:00:00Z,UNSPECIFIED,FS,M54048,Afrika Mayibuye Entrepreneurship Hub Acceleration,487800
2024-03-29T00:00:00Z,UNSPECIFIED,GP,M56843,Retshepisitswe Day Care,486800
2023-07-17T00:00:00Z,UNSPECIFIED,MP,M49318,Phafoga Pre school,485000
2023-07-05T00:00:00Z,UNSPECIFIED,WC,M48399,Zip Zap Circus School Trust,484000
2023-08-01T00:00:00Z,UNSPECIFIED,MP,M47783,Elvis Malatjie Day Care Centre,484000
2023-07-12T00:00:00Z,UNSPECIFIED,FS,M51496,Kamohelo Organisation,483700
2024-01-01T00:00:00Z,UNSPECIFIED,NW,M47038,Maboloka HIV/Aids Awareness Organisation,483400
2023-05-30T00:00:00Z,Miscellaneous,EC,M52020,Northern Areas Heritage Research and Interpretative Centre,483000
2023-10-01T00:00:00Z,UNSPECIFIED,MP,M48699,Mpumalanga Technology Hub,483000
