Date,Sector,Province,Project Number,Name,Amount
2025-04-24T00:00:00Z,UNSPECIFIED,EC,M59426,Christelik-Maatskaplike Raad Van Uitenhage,653781.0
2025-04-24T00:00:00Z,UNSPECIFIED,KZN,M56781,Pietermaritzburg and District Council for the care of aged,800000.0
2025-04-24T00:00:00Z,UNSPECIFIED,NW,M59096,Dikgorwaneng Primary School-10484,77030.0
2025-04-24T00:00:00Z,UNSPECIFIED,NW,M60002,Molelwaneng Primary School-20157,108000.0
2025-04-24T00:00:00Z,UNSPECIFIED,WC,M57437,Community Philharmonic Orchestra NPC,242023.6
2025-04-24T00:00:00Z,UNSPECIFIED,NW,M57153,Leano La Bophelo Projects-18134,706208.0
2025-04-24T00:00:00Z,UNSPECIFIED,NW,M57433,Lomanyaneng Community Aids Project - 9388,190230.0
2025-04-24T00:00:00Z,UNSPECIFIED,NW,M59182,Borothamadi Primary School,96000.0
2025-04-24T00:00:00Z,UNSPECIFIED,WC,M56837,Beyond Expectation Environment Project,228500.0
2025-04-24T00:00:00Z,UNSPECIFIED,WC,M61397,Suidoosterfees NPC,135000.0
2025-04-24T00:00:00Z,UNSPECIFIED,WC,M59488,Kindersorg Suid-Afruka:Heidelberg,552915.0
2025-04-24T00:00:00Z,UNSPECIFIED,WC,M59666,The Institute for Music and Indigeneous Arts Development,461500.0
2025-04-24T00:00:00Z,UNSPECIFIED,LP,M57165,Maragane Primary School,55000.0
2025-04-24T00:00:00Z,UNSPECIFIED,LP,M56285,Xitiyisa Community Project,230485.0
2025-04-24T00:00:00Z,UNSPECIFIED,LP,M56370,Nseketelo Early Learning Centre- 17062,74247.0
2025-04-10T00:00:00Z,UNSPECIFIED,GP,M62377,South African Sports Confederation and Olympic Committee,11818200.0
2025-05-12T00:00:00Z,UNSPECIFIED,EC,M56508,Sinoncedo Treatment and Aftercare Centre,61280.0
2025-05-12T00:00:00Z,UNSPECIFIED,EC,M56520,Harvest Educare/Pre School Centre,63317.0
2025-05-12T00:00:00Z,UNSPECIFIED,EC,M59779,Ntlukuhla SPS,50000.0
2025-05-12T00:00:00Z,UNSPECIFIED,FS,M58110,Virginia Society for the Prevention of Cruelty to Animals,1012200.0
2025-05-12T00:00:00Z,UNSPECIFIED,FS,M59125,Child Welfare South Africa: Fouriesburg,940155.0
2025-05-12T00:00:00Z,UNSPECIFIED,FS,M61574,Gelukwaarts Farm School,181800.0
2025-05-12T00:00:00Z,UNSPECIFIED,GP,M56612,Child Welfare Tshwane,508391.0
2025-05-12T00:00:00Z,UNSPECIFIED,GP,M57049,Iketleng Day Care,142807.0
2025-05-12T00:00:00Z,UNSPECIFIED,GP,M57434,Kideology Children Performing Arts and Theatre Development,264884.0
2025-05-12T00:00:00Z,UNSPECIFIED,GP,M57634,Zamokuhle Day Care and Pre-School,64310.0
2025-05-12T00:00:00Z,UNSPECIFIED,GP,M57847,Light of Nation Youth Projects,296960.0
2025-05-12T00:00:00Z,UNSPECIFIED,GP,M58025,Tsoga Mosadi,175800.0
2025-05-12T00:00:00Z,UNSPECIFIED,GP,M61172,Motswako Arts Technology and Sports Institute,474600.0
2025-05-12T00:00:00Z,UNSPECIFIED,KZN,M56673,Ithembalihle,81362.0
2025-05-12T00:00:00Z,UNSPECIFIED,KZN,M56752,Zululand Youth Empowerment,219768.0
2025-05-12T00:00:00Z,UNSPECIFIED,LP,M56131,Vutlhari Environment and Health Organisation,254542.0
2025-05-12T00:00:00Z,UNSPECIFIED,LP,M56142,Thari ya Sechaba Day Care Centre,213797.0
2025-05-12T00:00:00Z,UNSPECIFIED,WC,M61119,The Isaac and Jessie Kaplan Jewish Museum,310290.0
2025-05-12T00:00:00Z,UNSPECIFIED,WC,M61272,THE CAPE TOWN CARNIVAL TRUST,860400.0
2025-05-12T00:00:00Z,UNSPECIFIED,LP,M59134,Matlou Memorial Primary School,71000.0
2025-05-12T00:00:00Z,UNSPECIFIED,LP,M59678,Matsikinyane Primary School,148650.0
2025-05-12T00:00:00Z,UNSPECIFIED,NC,M57742,Eerste Treetjies Bewaarskool en Gemeemska Sentrum,100000.0
2025-05-12T00:00:00Z,UNSPECIFIED,NC,M57807,Tsantsabane Alcohol and Drug Services - 5170,842130.0
2025-05-12T00:00:00Z,UNSPECIFIED,MP,M58978,Mapalane Primary School,60000.0
2025-05-12T00:00:00Z,UNSPECIFIED,MP,M59068,Makgahlishe Primary School,40000.0
2025-05-12T00:00:00Z,UNSPECIFIED,NC,M59207,Olorato Day Care,182454.0
2025-05-12T00:00:00Z,UNSPECIFIED,NC,M59356,Waters Care Centre,49000.0
2025-05-12T00:00:00Z,UNSPECIFIED,WC,M61617,South African Disabled Golf Association,1089706.0
2025-05-12T00:00:00Z,UNSPECIFIED,LP,M56288,Mapuloni Educare Centre,62450.0
2025-05-12T00:00:00Z,UNSPECIFIED,LP,M56459,Ntlakuso Zava Old Age Care Centre,100000.0
2025-05-12T00:00:00Z,UNSPECIFIED,LP,M56614,Modisa ke Morena Creche,57400.0
2025-05-20T00:00:00Z,UNSPECIFIED,MP,M57087,Zolani Home Edu-Care,180282.0
2025-05-20T00:00:00Z,UNSPECIFIED,LP,M57038,Khumbhekani Victim Empowerment,392622.0
2025-05-20T00:00:00Z,UNSPECIFIED,LP,M57119,Ngwanakgari Creche,131597.0
2025-05-20T00:00:00Z,UNSPECIFIED,LP,M57999,Mphanama Primary School,60000.0
2025-05-20T00:00:00Z,UNSPECIFIED,NC,M61029,Harvester Reformational Church NC,350000.0
2025-05-20T00:00:00Z,UNSPECIFIED,WC,M56817,South African Riding For The Disabled Association: Cape Town Branch,735032.0
2025-05-20T00:00:00Z,UNSPECIFIED,WC,M61166,The Lalela Project Trust,188438.7
2025-05-20T00:00:00Z,UNSPECIFIED,WC,M61633,Dancescape South Africa,103013.0
2025-05-20T00:00:00Z,UNSPECIFIED,WC,M61734,West Coast Fossil Park Trust,1000000.0
2025-05-20T00:00:00Z,UNSPECIFIED,WC,M61754,Art and Ubuntu Trust,747300.0
2025-05-20T00:00:00Z,UNSPECIFIED,NW,M60500,Moribo Arts Projects - 9573,69205.0
2025-05-20T00:00:00Z,UNSPECIFIED,LP,M56320,Wizz Kids Pre-School,131400.0
2025-05-20T00:00:00Z,UNSPECIFIED,LP,M57988,Selaelo Primary School,70000.0
2025-05-20T00:00:00Z,UNSPECIFIED,NC,M61145,Association of and for Persons with Disabilities: Benede Oranje - 8983,2000000.0
2025-05-20T00:00:00Z,UNSPECIFIED,WC,M61862,Net vir Pret,343000.0
2025-05-20T00:00:00Z,UNSPECIFIED,NW,M60059,Young Artists Unite,112800.0
2025-06-26T00:00:00Z,UNSPECIFIED,EC,NLC-EC-CHA-24/25-10789,Small Projects Foundation,9999935.0
2025-06-17T00:00:00Z,UNSPECIFIED,MP,M57085,Tlhalefang Day Care Centre - 17961,394556.0
2025-06-17T00:00:00Z,UNSPECIFIED,WC,M61536,Western Cape Rowing,1249247.0
2025-06-17T00:00:00Z,UNSPECIFIED,MP,M59320,Ntabanhle Primary School,350000.0
2025-06-26T00:00:00Z,UNSPECIFIED,EC,M60842,Upper Xongora Primary,366000.0
2025-06-12T00:00:00Z,UNSPECIFIED,EC,M59688,Kuwane Foundation,349440.0
2025-06-12T00:00:00Z,UNSPECIFIED,EC,M60133,Thand' usana Babies Safe Home,430347.0
2025-06-12T00:00:00Z,UNSPECIFIED,EC,M59817,Kusile Mzantsi Community Development,545514.0
2025-06-12T00:00:00Z,UNSPECIFIED,GP,M61823,Sir Pierre van Ryneveld High School,538400.0
2025-06-26T00:00:00Z,UNSPECIFIED,EC,M60044,Damant Lodge Home for The Age,1431694.0
2025-06-12T00:00:00Z,UNSPECIFIED,GP,M57572,The Topsy Foundation NPC,914593.0
2025-06-05T00:00:00Z,UNSPECIFIED,NW,M59970,Phaphamang Bakgatla Crime Prevention and Skills Development,1158428.0
2025-06-05T00:00:00Z,UNSPECIFIED,WC,M60999,Bridges for Music NPC,392000.0
2025-06-12T00:00:00Z,UNSPECIFIED,FS,M59772,Lesedi Primary School FS,245000.0
2025-06-12T00:00:00Z,UNSPECIFIED,KZN,M57792,Pietermaritzburg Benevolent Society,462879.0
2025-06-05T00:00:00Z,UNSPECIFIED,LP,M57111,Lambhu Cheleni Creche,386200.0
2025-06-12T00:00:00Z,UNSPECIFIED,GP,M59569,Nkokheli Development,126500.0
2025-06-12T00:00:00Z,UNSPECIFIED,FS,M58398,Child Welfare South Africa Free State,841072.0
2025-06-12T00:00:00Z,UNSPECIFIED,FS,M57643,The Bloemfontein Society for the Prevention of Cruelty to Animals,1655500.0
2025-06-17T00:00:00Z,UNSPECIFIED,MP,M57722,Schoemansdal Victim Empowerment Shelter,706602.0
2025-06-05T00:00:00Z,UNSPECIFIED,NW,M57706,Huis Delarey Tuise Vir Bejaardes,810030.0
2025-06-05T00:00:00Z,UNSPECIFIED,NW,M61581,Twelelopele Ka Lekgotla La Botaki Le Setso,538876.0
2025-06-05T00:00:00Z,UNSPECIFIED,WC,M56249,The Little Lambs Christian Daycare Association,63450.0
2025-06-05T00:00:00Z,UNSPECIFIED,WC,M57580,Lithemba Children and Youth Care,97942.0
2025-06-05T00:00:00Z,UNSPECIFIED,WC,M57809,"The African Arts, Culture, Education and Sports Trust",334980.0
2025-06-05T00:00:00Z,UNSPECIFIED,WC,M59839,RX RADIO SA,103840.0
2025-06-05T00:00:00Z,UNSPECIFIED,MP,M59112,Mafemani Nxumalo Secondary School,76765.0
2025-06-05T00:00:00Z,UNSPECIFIED,MP,M59276,Madzanga Primary School,90000.0
2025-06-05T00:00:00Z,UNSPECIFIED,MP,M59985,Pensele Primary School,138840.0
2025-06-05T00:00:00Z,UNSPECIFIED,MP,M60165,Mahubahuba Primary School,94500.0
2025-06-05T00:00:00Z,UNSPECIFIED,MP,M60067,Mpumalanga Comes Alive,358000.0
2025-06-12T00:00:00Z,UNSPECIFIED,GP,M56334,Maison De La Dance Project,342000.0
2025-06-12T00:00:00Z,UNSPECIFIED,GP,M56401,Isthuli-Sasengweni Arts & Craft Organization,200500.0
2025-06-12T00:00:00Z,UNSPECIFIED,GP,M56439,Khanyisa Greater Heidelberg Arts and Culture Association,85500.0
2025-06-12T00:00:00Z,UNSPECIFIED,GP,M56463,Retina South Africa,277409.0
2025-06-12T00:00:00Z,UNSPECIFIED,GP,M56610,Stone of Hope Development Facilitators,200000.0
2025-06-12T00:00:00Z,UNSPECIFIED,GP,M56616,I-Afrika Theatre Education,228000.0
2025-06-12T00:00:00Z,UNSPECIFIED,GP,M56814,Armed with Best Care Creche,255200.0
2025-06-12T00:00:00Z,UNSPECIFIED,GP,M57084,Autism South Africa,720000.0
2025-06-12T00:00:00Z,UNSPECIFIED,GP,M57605,The Society For The Prevention of Cruelty To Animals Johannesburg,537502.0
2025-06-12T00:00:00Z,UNSPECIFIED,GP,M57785,Get Informed Youth Development Centre,383000.0
2025-06-12T00:00:00Z,UNSPECIFIED,GP,M57840,Imbewu Performing Arts,132500.0
2025-06-12T00:00:00Z,UNSPECIFIED,GP,M57873,The Family Life Centre: Families South Africa Johannesburg,405100.0
2025-06-12T00:00:00Z,UNSPECIFIED,GP,M58447,Sekwanele National Empowerment Fund For Abused Woman and Children,636048.0
2025-06-12T00:00:00Z,UNSPECIFIED,GP,M61329,Kuns Van Suikerbosrand,273540.0
2025-06-12T00:00:00Z,UNSPECIFIED,GP,M61811,The Viva Foundation of South Africa,560610.0
2025-06-12T00:00:00Z,UNSPECIFIED,KZN,M56318,Upper Highway Baby Home,385000.0
2025-06-12T00:00:00Z,UNSPECIFIED,KZN,M56517,Isigqi Arts Development NPC,204000.0
2025-06-12T00:00:00Z,UNSPECIFIED,KZN,M58129,Nje's Promo and Entertainment NPC,126000.0
2025-06-12T00:00:00Z,UNSPECIFIED,KZN,M58985,Usiba Youth Development,131400.0
2025-06-12T00:00:00Z,UNSPECIFIED,KZN,M59337,George Caltex Primary,66548.0
2025-06-12T00:00:00Z,UNSPECIFIED,KZN,M59711,Siyaziqhenya Ngesintu Youth Development Organisation,100000.0
2025-06-12T00:00:00Z,UNSPECIFIED,KZN,M61580,Isiko LikaZulu,126800.0
2025-06-12T00:00:00Z,UNSPECIFIED,FS,M56354,Goldfields Hospice Association,897782.0
2025-06-12T00:00:00Z,UNSPECIFIED,FS,M56392,Trompsburg Sentrum Vir Bejaardes,516546.0
2025-06-12T00:00:00Z,UNSPECIFIED,FS,M59843,Athletic Free State (AFS),627000.0
2025-06-12T00:00:00Z,UNSPECIFIED,FS,M60141,God First in Peace Foundation Multipurpose Centre,76140.0
2025-06-12T00:00:00Z,UNSPECIFIED,GP,M59968,BOKANG AFRIKA,144480.0
2025-06-12T00:00:00Z,UNSPECIFIED,GP,M58467,KUMKAN Enofefe Foundation,253000.0
2025-06-12T00:00:00Z,UNSPECIFIED,KZN,M57200,Dannhauser Active Rural Woman Ensemble,152960.0
2025-06-17T00:00:00Z,UNSPECIFIED,NW,M59553,Khunotswane Primary School-17861,185600.0
2025-06-17T00:00:00Z,UNSPECIFIED,NW,M62199,Global Enviro Foundation,150112.0
2025-06-17T00:00:00Z,UNSPECIFIED,WC,M61259,National Heritage Project NPC,1733000.0
2025-06-17T00:00:00Z,UNSPECIFIED,NC,M57273,Vaalrivier Soup Kitchen,98860.0
2025-06-17T00:00:00Z,UNSPECIFIED,WC,M61305,Northern Suburbs Local Footbal Association,1035300.0
2025-06-26T00:00:00Z,UNSPECIFIED,EC,M58033,Aurora Fundraising & Special Care Centre,278251.0
2025-06-26T00:00:00Z,UNSPECIFIED,EC,M60736,Madubela Primary School,64500.0
2025-06-26T00:00:00Z,UNSPECIFIED,EC,M61266,Middelburg High School,31500.0
2025-06-26T00:00:00Z,UNSPECIFIED,FS,M56148,Mabolela Educare Centre,165140.0
2025-06-26T00:00:00Z,UNSPECIFIED,FS,M57158,Atlehang Multipurpose Centre,235262.0
2025-06-26T00:00:00Z,UNSPECIFIED,GP,M51000,Hope for the Hopeless Care Centre,218000.0
2025-06-26T00:00:00Z,UNSPECIFIED,GP,M57839,Nhluvuko Enlightenment Productions,291719.6
2025-06-26T00:00:00Z,UNSPECIFIED,GP,M58722,Multipurpose Art Production Youth Organisation,243870.0
2025-06-26T00:00:00Z,UNSPECIFIED,GP,M56260,Arts Unite,443000.0
2025-06-26T00:00:00Z,UNSPECIFIED,GP,M61336,Siphosethusemvelo,145300.0
2025-06-26T00:00:00Z,UNSPECIFIED,GP,M59130,University of the Witwatersrand Foundation Trust,613846.2
2025-06-26T00:00:00Z,UNSPECIFIED,GP,M59220,Mega-Smash,133500.0
2025-06-26T00:00:00Z,UNSPECIFIED,GP,M61048,Maboneng Township Arts Experience NPC,97800.0
2025-06-26T00:00:00Z,UNSPECIFIED,GP,M56849,Moleboheng Creative Arts,115172.0
2025-06-26T00:00:00Z,UNSPECIFIED,GP,M58092,Soshanguve Secondary School,61000.0
2025-06-26T00:00:00Z,UNSPECIFIED,GP,M59508,Elsie Ngidi Primary School,72000.0
2025-06-26T00:00:00Z,UNSPECIFIED,GP,M59469,Hoerskool Overvaal,447306.0
2025-06-26T00:00:00Z,UNSPECIFIED,EC,M60018,Qwalasela Public School,66000.0
2025-06-26T00:00:00Z,UNSPECIFIED,KZN,M57191,Harmony Retreat,100000.0
2025-07-30T00:00:00Z,UNSPECIFIED,NW,M58923,Sehibidu Primary School,420000.0
2025-07-16T00:00:00Z,UNSPECIFIED,KZN,M58988,Paw Prints Rescue and Rehoming,350000.0
2025-07-16T00:00:00Z,UNSPECIFIED,FS,M59390,Huis Sorgvry- Sentrum Vir Bejaardes Reitz,1304269.0
2025-07-01T00:00:00Z,UNSPECIFIED,MP,M59334,Bethal SPCA,909125.0
2025-07-01T00:00:00Z,UNSPECIFIED,WC,M61770,O.W.L.Haven Shelter,437430.0
2025-07-01T00:00:00Z,UNSPECIFIED,WC,M57369,The Saartjie Baartman Centre for Women and Children,884040.0
2025-07-01T00:00:00Z,UNSPECIFIED,WC,M57004,THE FATHERS HEART COMMUNITY DEVELOPMENT NPC,232129.0
2025-07-01T00:00:00Z,UNSPECIFIED,WC,M57631,Sebenza Arts & Crafts,250000.0
2025-07-01T00:00:00Z,UNSPECIFIED,WC,M59726,South African United Christmas Bands' Board,50000.0
2025-07-01T00:00:00Z,UNSPECIFIED,MP,M57283,Malamule Day Care,261500.0
2025-07-01T00:00:00Z,UNSPECIFIED,LP,M56363,WN Mtebule Creche,212991.0
2025-07-01T00:00:00Z,UNSPECIFIED,LP,M58937,Daniel Mubva Primary School,105000.0
2025-07-01T00:00:00Z,UNSPECIFIED,LP,M59500,Bana Ba Lehlogonolo Gospel Choir,50232.0
2025-07-01T00:00:00Z,UNSPECIFIED,LP,M59517,Rantjie Primary School,108000.0
2025-07-01T00:00:00Z,UNSPECIFIED,LP,M60007,Dambalwashe Primary School,175000.0
2025-07-01T00:00:00Z,UNSPECIFIED,WC,M56960,Age-In-Action Western Cape,345262.0
2025-07-01T00:00:00Z,UNSPECIFIED,LP,M56261,Ndindani Drop in Centre,92890.0
2025-07-01T00:00:00Z,UNSPECIFIED,LP,M56375,Thabina Riverside Creche,56373.0
2025-07-01T00:00:00Z,UNSPECIFIED,LP,M56929,Lehlabile Creche 20864,79400.0
2025-07-01T00:00:00Z,UNSPECIFIED,LP,M56324,Ntwanano Early Learning Centre,68486.0
2025-07-01T00:00:00Z,UNSPECIFIED,LP,M56419,Itshwenyeng Day Care Centre,78659.0
2025-07-01T00:00:00Z,UNSPECIFIED,LP,M56537,Nkavele Day Care Centre,100000.0
2025-07-01T00:00:00Z,UNSPECIFIED,LP,M56568,Mafotsha Pre School,100000.0
2025-07-01T00:00:00Z,UNSPECIFIED,LP,M56904,VUN'WE EARLY LEARNING CENTRE-LP,103725.0
2025-07-01T00:00:00Z,UNSPECIFIED,LP,M57197,Dioke Educare Centre,70200.0
2025-07-01T00:00:00Z,UNSPECIFIED,LP,M59236,Vhutsila Community Creafters development,81000.0
2025-07-01T00:00:00Z,UNSPECIFIED,LP,M56130,Okani Vutivi Early Learning Centre,100000.0
2025-07-01T00:00:00Z,UNSPECIFIED,LP,M56710,Babangu Community Based Services,113378.0
2025-07-01T00:00:00Z,UNSPECIFIED,LP,M56747,Ramalamula Child Care Centre,180702.0
2025-07-01T00:00:00Z,UNSPECIFIED,LP,M56802,Rwanda Day Care Centre,100340.0
2025-07-16T00:00:00Z,UNSPECIFIED,EC,M60740,Aeroville Secondary School,30000.0
2025-07-16T00:00:00Z,UNSPECIFIED,FS,M59124,Reya Tsotella Community Centre - 22552,135551.0
2025-07-16T00:00:00Z,UNSPECIFIED,GP,M56380,The Goje Foundation,573000.0
2025-07-16T00:00:00Z,UNSPECIFIED,GP,M56940,Child Welfare South Africa : Nigel,143551.0
2025-07-16T00:00:00Z,UNSPECIFIED,GP,M57010,South African International Ballet Competition,397900.0
2025-07-16T00:00:00Z,UNSPECIFIED,GP,M58503,"Jewish National Fund, Walter Sisulu Enironmental Centre, Mamelodi",322941.0
2025-07-16T00:00:00Z,UNSPECIFIED,EC,M57904,Mdeni Pre-School,45270.0
2025-07-16T00:00:00Z,UNSPECIFIED,EC,M59566,Vuyani Safe Haven,366897.0
2025-07-16T00:00:00Z,UNSPECIFIED,EC,M60945,African Footprints of Hope Organisation,189660.0
2025-07-16T00:00:00Z,UNSPECIFIED,FS,M56421,"Ons Gryse Jeug Sentrum Vir Bejaardes, Sasolburg",272543.0
2025-07-16T00:00:00Z,UNSPECIFIED,FS,M58218,Ikemeleng Drop in Centre,133500.0
2025-07-16T00:00:00Z,UNSPECIFIED,FS,M58706,Northern Free State Mental Health Society,176700.0
2025-07-16T00:00:00Z,UNSPECIFIED,FS,M59956,Tswellang Special School,747272.6
2025-07-16T00:00:00Z,UNSPECIFIED,GP,M60363,Art Design Coding Vocational Training Academy NPC,49919.0
2025-07-16T00:00:00Z,UNSPECIFIED,GP,M61197,Heavyweight Social Investment,212000.0
2025-07-16T00:00:00Z,UNSPECIFIED,KZN,M59635,Royal Z Beads,147600.0
2025-07-16T00:00:00Z,UNSPECIFIED,GP,M57408,Generation of Stars,159400.0
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56974,Shikhumba Disabled Project,132461.7
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M57101,Mapila Community Creche,73800.0
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56296,Mmanhlapile Creche,73160.0
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56347,Mulamula Multipurpose Centre,100000.0
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56335,Muhluri Day Care Centre,98049.0
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56259,Pfumelani Vadyohari Old Age Project,232938.0
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56351,Lephala Early Learning Centre,63047.4
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56360,Moiponi,70501.0
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56529,Madumelani Early Learning Centre,99980.0
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56602,Vukosi Day Care Centre,74600.0
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56683,Lombard Day Care Centre,30000.0
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56548,Loloka Drop In Centre,92752.0
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56671,Dinga Tiyani Creche,81303.0
2025-07-21T00:00:00Z,UNSPECIFIED,WC,M61703,Greater Tygerberg Partnership NPC,271932.0
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56328,LETHABONG EARLY LEARNING CENTRE-LP,45410.0
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56413,Arise and Shine Motivational Organisation,177442.0
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56579,Nwiini Community Creche,31800.0
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56595,Mianzwi Pre School,45981.0
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56650,Mphagane Community Creche,30000.0
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56694,Tlakukani Maphophe Day Crare Centre,57074.0
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56900,Khakhanwa Drop in Centre,110400.0
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56903,Xinavetiso JB Early Learning Centre,48440.0
2025-07-21T00:00:00Z,UNSPECIFIED,MP,M58972,Lochiel Primary School,70000.0
2025-07-21T00:00:00Z,UNSPECIFIED,MP,M60154,Hokisa Primary School,265440.0
2025-07-21T00:00:00Z,UNSPECIFIED,NW,M62179,Mazista Primary School,92400.0
2025-07-21T00:00:00Z,UNSPECIFIED,WC,M59421,Animal Anti-Cruelty League - Bredasdorp,265823.0
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56117,Mankale Educare Centre,160600.0
2025-07-21T00:00:00Z,UNSPECIFIED,LP,M56493,Radoo Drop in Centre,148895.0
2025-07-21T00:00:00Z,UNSPECIFIED,WC,M61101,Masi Violin Outreach,99675.0
2025-07-25T00:00:00Z,UNSPECIFIED,FS,M59776,MMANTSHEBO P/S,100000.0
2025-07-25T00:00:00Z,UNSPECIFIED,GP,M56248,Mzumbe Performing Artists,129100.0
2025-07-25T00:00:00Z,UNSPECIFIED,GP,M57012,The Rose of Freedom,200000.0
2025-07-25T00:00:00Z,UNSPECIFIED,GP,M57458,Qhubani Foundation,129900.0
2025-07-25T00:00:00Z,UNSPECIFIED,GP,M57876,"Society Sports, Arts, Culture And Recreation",120900.0
2025-07-25T00:00:00Z,UNSPECIFIED,GP,M58249,New Era Skills Academy,50000.0
2025-07-25T00:00:00Z,UNSPECIFIED,GP,M60273,Ekuphileni Youth Empowerment,196544.0
2025-07-25T00:00:00Z,UNSPECIFIED,GP,M57139,ACFS Community Education And Feeding Scheme,101486.0
